Código FIPE,Modelo,Ano,Mês de Referência,Preço
057049-4,UX-250h Luxury 2.0 16V Aut.(Hybrid),2019,maio de 2020 ,"R$ 178.312,00"
057050-8,UX-250h Dynamic 2.0 16V Aut.(Hybrid),2019,agosto de 2020 ,"R$ 154.590,00"
057049-4,UX-250h Luxury 2.0 16V Aut.(Hybrid),2019,agosto de 2020 ,"R$ 173.430,00"
057049-4,UX-250h Luxury 2.0 16V Aut.(Hybrid),2019,julho de 2020 ,"R$ 177.884,00"
057049-4,UX-250h Luxury 2.0 16V Aut.(Hybrid),2019,abril de 2020 ,"R$ 178.545,00"
077001-9,320 ELITE 1.3 16V 88cv 5p,2012,novembro de 2021 ,"R$ 20.247,00"
077002-7,620 TALENT 1.6 16V 106cv 4p,2012,novembro de 2021 ,"R$ 20.941,00"
077008-6,X80 VIP 2.0 Turbo 184cv 5p Aut.,32000,agosto de 2020 ,"R$ 134.977,00"
077004-3,FOISON 1.3 16V 85cv 2p,2015,julho de 2021 ,"R$ 36.215,00"
077004-3,FOISON 1.3 16V 85cv 2p,2015,junho de 2021 ,"R$ 35.876,00"
077004-3,FOISON 1.3 16V 85cv 2p,2015,fevereiro de 2021 ,"R$ 32.659,00"
077004-3,FOISON 1.3 16V 85cv 2p,2015,janeiro de 2021 ,"R$ 31.675,00"
077004-3,FOISON 1.3 16V 85cv 2p,2015,maio de 2021 ,"R$ 34.076,00"
077004-3,FOISON 1.3 16V 85cv 2p,2015,abril de 2021 ,"R$ 33.125,00"
077004-3,FOISON 1.3 16V 85cv 2p,2015,março de 2021 ,"R$ 32.784,00"
077004-3,FOISON 1.3 16V 85cv 2p,2015,outubro de 2020 ,"R$ 31.025,00"
077004-3,FOISON 1.3 16V 85cv 2p,2015,abril de 2020 ,"R$ 30.560,00"
077008-6,X80 VIP 2.0 Turbo 184cv 5p Aut.,32000,junho de 2020 ,"R$ 135.990,00"
077004-3,FOISON 1.3 16V 85cv 2p,2015,novembro de 2020 ,"R$ 30.983,00"
077004-3,FOISON 1.3 16V 85cv 2p,2015,junho de 2020 ,"R$ 30.456,00"
077004-3,FOISON 1.3 16V 85cv 2p,2015,março de 2020 ,"R$ 31.603,00"
077004-3,FOISON 1.3 16V 85cv 2p,2015,setembro de 2020 ,"R$ 30.851,00"
077004-3,FOISON 1.3 16V 85cv 2p,2015,julho de 2020 ,"R$ 30.293,00"
077008-6,X80 VIP 2.0 Turbo 184cv 5p Aut.,32000,fevereiro de 2020 ,"R$ 132.770,00"
077004-3,FOISON 1.3 16V 85cv 2p,2015,janeiro de 2020 ,"R$ 31.825,00"
077004-3,FOISON 1.3 16V 85cv 2p,2015,dezembro de 2020 ,"R$ 31.630,00"
077004-3,FOISON 1.3 16V 85cv 2p,2015,agosto de 2020 ,"R$ 30.898,00"
077008-6,X80 VIP 2.0 Turbo 184cv 5p Aut.,32000,janeiro de 2020 ,"R$ 134.560,00"
077001-9,320 ELITE 1.3 16V 88cv 5p,2010,fevereiro de 2021 ,"R$ 14.636,00"
077004-3,FOISON 1.3 16V 85cv 2p,2015,maio de 2020 ,"R$ 30.268,00"
077008-6,X80 VIP 2.0 Turbo 184cv 5p Aut.,32000,maio de 2020 ,"R$ 134.853,00"
077003-5,X60 1.8 16V 128cv 5p Mec.,2019,dezembro de 2021 ,"R$ 64.343,00"
077008-6,X80 VIP 2.0 Turbo 184cv 5p Aut.,32000,abril de 2020 ,"R$ 134.900,00"
077001-9,320 ELITE 1.3 16V 88cv 5p,2010,julho de 2021 ,"R$ 16.425,00"
077008-6,X80 VIP 2.0 Turbo 184cv 5p Aut.,2019,março de 2020 ,"R$ 120.271,00"
077004-3,FOISON 1.3 16V 85cv 2p,2015,fevereiro de 2020 ,"R$ 31.699,00"
077001-9,320 ELITE 1.3 16V 88cv 5p,2009,março de 2021 ,"R$ 12.565,00"
077001-9,320 ELITE 1.3 16V 88cv 5p,2010,janeiro de 2021 ,"R$ 14.419,00"
077001-9,320 ELITE 1.3 16V 88cv 5p,2010,outubro de 2020 ,"R$ 14.693,00"
077001-9,320 ELITE 1.3 16V 88cv 5p,2010,novembro de 2020 ,"R$ 14.472,00"
077001-9,320 ELITE 1.3 16V 88cv 5p,2009,outubro de 2021 ,"R$ 13.374,00"
077001-9,320 ELITE 1.3 16V 88cv 5p,2009,maio de 2021 ,"R$ 12.424,00"
077001-9,320 ELITE 1.3 16V 88cv 5p,2009,abril de 2021 ,"R$ 12.494,00"
077001-9,320 ELITE 1.3 16V 88cv 5p,2009,agosto de 2021 ,"R$ 12.985,00"
077001-9,320 ELITE 1.3 16V 88cv 5p,2009,dezembro de 2021 ,"R$ 13.466,00"
077001-9,320 ELITE 1.3 16V 88cv 5p,2009,junho de 2021 ,"R$ 12.608,00"
077001-9,320 ELITE 1.3 16V 88cv 5p,2009,setembro de 2021 ,"R$ 13.178,00"
077001-9,320 ELITE 1.3 16V 88cv 5p,2009,setembro de 2020 ,"R$ 12.768,00"
077001-9,320 ELITE 1.3 16V 88cv 5p,2009,julho de 2020 ,"R$ 12.916,00"
063001-2,H1 1.8 20V Turbo 180cv 2p,2007,julho de 2021 ,"R$ 80.434,00"
063001-2,H1 1.8 20V Turbo 180cv 2p,2008,junho de 2021 ,"R$ 81.793,00"
063001-2,H1 1.8 20V Turbo 180cv 2p,2007,novembro de 2021 ,"R$ 90.876,00"
063001-2,H1 1.8 20V Turbo 180cv 2p,2007,dezembro de 2021 ,"R$ 93.757,00"
063001-2,H1 1.8 20V Turbo 180cv 2p,2007,agosto de 2021 ,"R$ 81.630,00"
063001-2,H1 1.8 20V Turbo 180cv 2p,2008,março de 2021 ,"R$ 80.761,00"
063001-2,H1 1.8 20V Turbo 180cv 2p,2007,setembro de 2021 ,"R$ 86.305,00"
063001-2,H1 1.8 20V Turbo 180cv 2p,2007,outubro de 2021 ,"R$ 89.833,00"
063001-2,H1 1.8 20V Turbo 180cv 2p,2007,abril de 2021 ,"R$ 78.018,00"
063001-2,H1 1.8 20V Turbo 180cv 2p,2007,fevereiro de 2021 ,"R$ 78.300,00"
063001-2,H1 1.8 20V Turbo 180cv 2p,2008,agosto de 2020 ,"R$ 81.978,00"
063001-2,H1 1.8 20V Turbo 180cv 2p,2008,outubro de 2020 ,"R$ 81.617,00"
063001-2,H1 1.8 20V Turbo 180cv 2p,2008,dezembro de 2020 ,"R$ 81.273,00"
063001-2,H1 1.8 20V Turbo 180cv 2p,2008,maio de 2020 ,"R$ 82.523,00"
063001-2,H1 1.8 20V Turbo 180cv 2p,2008,setembro de 2020 ,"R$ 81.797,00"
063001-2,H1 1.8 20V Turbo 180cv 2p,2008,julho de 2020 ,"R$ 82.159,00"
063001-2,H1 1.8 20V Turbo 180cv 2p,2007,novembro de 2020 ,"R$ 78.633,00"
063001-2,H1 1.8 20V Turbo 180cv 2p,2007,janeiro de 2021 ,"R$ 78.333,00"
063001-2,H1 1.8 20V Turbo 180cv 2p,2007,maio de 2021 ,"R$ 77.877,00"
047002-3,Esprit S-4 2.2 16V,1995,novembro de 2021 ,"R$ 96.696,00"
047001-5,Elan S-2 1.6 16V,1995,abril de 2021 ,"R$ 25.496,00"
047001-5,Elan S-2 1.6 16V,1995,junho de 2020 ,"R$ 25.860,00"
047001-5,Elan S-2 1.6 16V,1995,março de 2021 ,"R$ 25.532,00"
047001-5,Elan S-2 1.6 16V,1995,fevereiro de 2021 ,"R$ 25.568,00"
047001-5,Elan S-2 1.6 16V,1995,dezembro de 2020 ,"R$ 25.640,00"
047001-5,Elan S-2 1.6 16V,1995,novembro de 2021 ,"R$ 27.503,00"
047001-5,Elan S-2 1.6 16V,1995,novembro de 2020 ,"R$ 25.676,00"
047001-5,Elan S-2 1.6 16V,1995,maio de 2021 ,"R$ 25.460,00"
047001-5,Elan S-2 1.6 16V,1995,outubro de 2020 ,"R$ 25.712,00"
047001-5,Elan S-2 1.6 16V,1995,setembro de 2020 ,"R$ 25.749,00"
047001-5,Elan S-2 1.6 16V,1995,agosto de 2020 ,"R$ 25.786,00"
047001-5,Elan S-2 1.6 16V,1995,janeiro de 2021 ,"R$ 25.604,00"
047001-5,Elan S-2 1.6 16V,1995,abril de 2020 ,"R$ 25.934,00"
047001-5,Elan S-2 1.6 16V,1995,julho de 2020 ,"R$ 25.823,00"
065003-0,SCORPIO 2.6 CD TB Diesel CRDe 4x4,2012,fevereiro de 2021 ,"R$ 38.202,00"
065003-0,SCORPIO 2.6 CD TB Diesel CRDe 4x4,2012,julho de 2021 ,"R$ 39.680,00"
065003-0,SCORPIO 2.6 CD TB Diesel CRDe 4x4,2012,agosto de 2021 ,"R$ 40.760,00"
065003-0,SCORPIO 2.6 CD TB Diesel CRDe 4x4,2012,abril de 2021 ,"R$ 38.000,00"
065003-0,SCORPIO 2.6 CD TB Diesel CRDe 4x4,2011,junho de 2021 ,"R$ 37.342,00"
065003-0,SCORPIO 2.6 CD TB Diesel CRDe 4x4,2012,março de 2021 ,"R$ 38.000,00"
065003-0,SCORPIO 2.6 CD TB Diesel CRDe 4x4,2012,maio de 2021 ,"R$ 38.000,00"
065003-0,SCORPIO 2.6 CD TB Diesel CRDe 4x4,2012,janeiro de 2021 ,"R$ 38.356,00"
065003-0,SCORPIO 2.6 CD TB Diesel CRDe 4x4,2012,outubro de 2020 ,"R$ 38.822,00"
065003-0,SCORPIO 2.6 CD TB Diesel CRDe 4x4,2012,dezembro de 2020 ,"R$ 38.511,00"
065003-0,SCORPIO 2.6 CD TB Diesel CRDe 4x4,2011,novembro de 2020 ,"R$ 37.203,00"
065003-0,SCORPIO 2.6 CD TB Diesel CRDe 4x4,2012,junho de 2020 ,"R$ 39.463,00"
065003-0,SCORPIO 2.6 CD TB Diesel CRDe 4x4,2012,julho de 2020 ,"R$ 39.301,00"
065003-0,SCORPIO 2.6 CD TB Diesel CRDe 4x4,2012,setembro de 2020 ,"R$ 38.978,00"
065003-0,SCORPIO 2.6 CD TB Diesel CRDe 4x4,2011,agosto de 2020 ,"R$ 36.971,00"
065003-0,SCORPIO 2.6 CD TB Diesel CRDe 4x4,2012,maio de 2020 ,"R$ 39.626,00"
065003-0,SCORPIO 2.6 CD TB Diesel CRDe 4x4,2012,abril de 2020 ,"R$ 39.790,00"
065008-0,SUV 2.2 4x4 (diesel) Mec.,2015,março de 2020 ,"R$ 59.404,00"
065002-1,SCORPIO 2.6 CS/ Chassi TB Dies. CRDe 4x4,2011,dezembro de 2021 ,"R$ 37.494,00"
065003-0,SCORPIO 2.6 CD TB Diesel CRDe 4x4,2011,março de 2020 ,"R$ 36.690,00"
065003-0,SCORPIO 2.6 CD TB Diesel CRDe 4x4,2011,janeiro de 2020 ,"R$ 36.971,00"
034001-4,3200 GT Cupê,2001,janeiro de 2020 ,"R$ 94.068,00"
034003-0,222 SE/SR 2.0 V6,1993,dezembro de 2020 ,"R$ 22.058,00"
034003-0,222 SE/SR 2.0 V6,1993,julho de 2021 ,"R$ 22.579,00"
034003-0,222 SE/SR 2.0 V6,1993,dezembro de 2021 ,"R$ 23.763,00"
034003-0,222 SE/SR 2.0 V6,1992,outubro de 2021 ,"R$ 20.960,00"
034003-0,222 SE/SR 2.0 V6,1992,novembro de 2021 ,"R$ 21.033,00"
034003-0,222 SE/SR 2.0 V6,1992,agosto de 2021 ,"R$ 20.351,00"
034003-0,222 SE/SR 2.0 V6,1992,maio de 2021 ,"R$ 19.471,00"
034005-7,430 2.0 V6,1993,junho de 2021 ,"R$ 22.442,00"
034005-7,430 2.0 V6,1993,abril de 2021 ,"R$ 22.141,00"
034003-0,222 SE/SR 2.0 V6,1992,setembro de 2021 ,"R$ 20.653,00"
034003-0,222 SE/SR 2.0 V6,1992,outubro de 2020 ,"R$ 19.627,00"
034005-7,430 2.0 V6,1993,maio de 2021 ,"R$ 22.114,00"
034005-7,430 2.0 V6,1993,novembro de 2020 ,"R$ 22.276,00"
034005-7,430 2.0 V6,1993,outubro de 2020 ,"R$ 22.303,00"
034005-7,430 2.0 V6,1993,agosto de 2020 ,"R$ 22.357,00"
034005-7,430 2.0 V6,1993,junho de 2020 ,"R$ 22.411,00"
034005-7,430 2.0 V6,1993,julho de 2020 ,"R$ 22.384,00"
034003-0,222 SE/SR 2.0 V6,1992,agosto de 2020 ,"R$ 19.675,00"
034005-7,430 2.0 V6,1993,maio de 2020 ,"R$ 22.441,00"
034003-0,222 SE/SR 2.0 V6,1992,fevereiro de 2021 ,"R$ 19.537,00"
034005-7,430 2.0 V6,1993,dezembro de 2020 ,"R$ 22.249,00"
034005-7,430 2.0 V6,1992,setembro de 2020 ,"R$ 18.008,00"
034005-7,430 2.0 V6,1992,abril de 2020 ,"R$ 18.108,00"
034005-7,430 2.0 V6,1993,março de 2020 ,"R$ 22.501,00"
034005-7,430 2.0 V6,1993,fevereiro de 2020 ,"R$ 22.531,00"
034006-5,430 II 2.0 V6,1993,dezembro de 2021 ,"R$ 26.003,00"
034005-7,430 2.0 V6,1993,janeiro de 2020 ,"R$ 22.561,00"
034007-3,Ghibli 2.0 V6,1993,agosto de 2020 ,"R$ 30.207,00"
034007-3,Ghibli 2.0 V6,1993,outubro de 2020 ,"R$ 30.115,00"
034007-3,Ghibli 2.0 V6,1993,março de 2020 ,"R$ 30.437,00"
034007-3,Ghibli 2.0 V6,1993,junho de 2020 ,"R$ 30.299,00"
034007-3,Ghibli 2.0 V6,1993,abril de 2020 ,"R$ 30.391,00"
034007-3,Ghibli 2.0 V6,1993,setembro de 2020 ,"R$ 30.161,00"
034017-0,GranSport Spyder 4.2 V8 32V 400cv,2006,janeiro de 2021 ,"R$ 189.539,00"
034028-6,Gran Turismo Sport 4.7 V8 32V 460cv,2018,março de 2020 ,"R$ 922.158,00"
034024-3,GranTurismo MC Stradale 4.7 V8 32V 450cv,2017,fevereiro de 2021 ,"R$ 784.455,00"
034028-6,Gran Turismo Sport 4.7 V8 32V 460cv,2018,fevereiro de 2020 ,"R$ 924.120,00"
034018-9,GranTurismo 4.2 V8 32V 405cv,2010,março de 2021 ,"R$ 355.951,00"
034018-9,GranTurismo 4.2 V8 32V 405cv,2011,novembro de 2020 ,"R$ 396.821,00"
034021-9,GranTurismo S 4.7 V8 32V/ MC Line,2013,fevereiro de 2021 ,"R$ 444.198,00"
034021-9,GranTurismo S 4.7 V8 32V/ MC Line,2013,março de 2021 ,"R$ 440.733,00"
034021-9,GranTurismo S 4.7 V8 32V/ MC Line,2013,janeiro de 2021 ,"R$ 454.443,00"
034018-9,GranTurismo 4.2 V8 32V 405cv,2011,outubro de 2020 ,"R$ 397.537,00"
034018-9,GranTurismo 4.2 V8 32V 405cv,2010,janeiro de 2021 ,"R$ 357.990,00"
034029-4,Levante 3.0 V6 350cv Aut.,32000,novembro de 2021 ,"R$ 993.397,00"
034029-4,Levante 3.0 V6 350cv Aut.,32000,outubro de 2021 ,"R$ 993.397,00"
034018-9,GranTurismo 4.2 V8 32V 405cv,2010,fevereiro de 2021 ,"R$ 356.951,00"
034021-9,GranTurismo S 4.7 V8 32V/ MC Line,2013,dezembro de 2020 ,"R$ 455.537,00"
034029-4,Levante 3.0 V6 350cv Aut.,2021,setembro de 2021 ,"R$ 907.169,00"
034028-6,Gran Turismo Sport 4.7 V8 32V 460cv,2017,abril de 2020 ,"R$ 769.985,00"
034028-6,Gran Turismo Sport 4.7 V8 32V 460cv,2016,abril de 2021 ,"R$ 697.487,00"
034030-8,Levante S 3.0 V6 430cv Aut.,32000,fevereiro de 2020 ,"R$ 790.000,00"
034026-0,Ghibli S Q4 3.0 V6 Aut.,2015,março de 2021 ,"R$ 440.892,00"
034019-7,Quattroporte Automatica 4.2 32V 400cv,2011,fevereiro de 2021 ,"R$ 387.871,00"
034019-7,Quattroporte Automatica 4.2 32V 400cv,2011,abril de 2021 ,"R$ 382.227,00"
034030-8,Levante S 3.0 V6 430cv Aut.,2019,maio de 2020 ,"R$ 727.813,00"
034014-6,Quattroporte Executive 4.2 32V 400cv,2007,junho de 2021 ,"R$ 171.504,00"
034010-3,Quattroporte Evolucione Mec.,2000,março de 2021 ,"R$ 62.971,00"
034026-0,Ghibli S Q4 3.0 V6 Aut.,2014,outubro de 2021 ,"R$ 391.569,00"
034010-3,Quattroporte Evolucione Mec.,2000,dezembro de 2021 ,"R$ 67.896,00"
034014-6,Quattroporte Executive 4.2 32V 400cv,2007,maio de 2021 ,"R$ 171.077,00"
034014-6,Quattroporte Executive 4.2 32V 400cv,2007,abril de 2021 ,"R$ 172.154,00"
034010-3,Quattroporte Evolucione Mec.,2000,fevereiro de 2021 ,"R$ 63.142,00"
034014-6,Quattroporte Executive 4.2 32V 400cv,2007,março de 2021 ,"R$ 169.939,00"
034014-6,Quattroporte Executive 4.2 32V 400cv,2007,fevereiro de 2021 ,"R$ 171.684,00"
034031-6,Levante Trofeo 3.8 V8 590cv Aut.,2019,fevereiro de 2021 ,"R$ 1.531.455,00"
034010-3,Quattroporte Evolucione Mec.,2000,dezembro de 2020 ,"R$ 63.485,00"
034030-8,Levante S 3.0 V6 430cv Aut.,2018,abril de 2020 ,"R$ 660.058,00"
034014-6,Quattroporte Executive 4.2 32V 400cv,2006,setembro de 2020 ,"R$ 149.745,00"
034014-6,Quattroporte Executive 4.2 32V 400cv,2006,dezembro de 2020 ,"R$ 151.023,00"
034024-3,GranTurismo MC Stradale 4.7 V8 32V 450cv,2012,abril de 2020 ,"R$ 466.403,00"
034025-1,Quattroporte GTS 3.8 V8 32V 530cv,2018,junho de 2020 ,"R$ 1.101.279,00"
034015-4,Quattroporte Sport 4.2 32V 400cv/430cv,2012,dezembro de 2021 ,"R$ 428.024,00"
034022-7,Quattroporte Sport GT-S 4.7 V8 32V 440cv,2011,janeiro de 2021 ,"R$ 501.255,00"
034020-0,Quattroporte S 4.7 V8 32V 430cv,2012,abril de 2020 ,"R$ 355.446,00"
034025-1,Quattroporte GTS 3.8 V8 32V 530cv,2017,julho de 2020 ,"R$ 1.060.655,00"
034015-4,Quattroporte Sport 4.2 32V 400cv/430cv,2008,outubro de 2021 ,"R$ 246.165,00"
034020-0,Quattroporte S 4.7 V8 32V 430cv,2012,janeiro de 2020 ,"R$ 358.286,00"
034013-8,Spyder CC 4.2 V8 32V 390cv,2006,setembro de 2020 ,"R$ 205.509,00"
034014-6,Quattroporte Executive 4.2 32V 400cv,2006,outubro de 2020 ,"R$ 150.885,00"
034015-4,Quattroporte Sport 4.2 32V 400cv/430cv,2008,setembro de 2021 ,"R$ 242.557,00"
034014-6,Quattroporte Executive 4.2 32V 400cv,2006,janeiro de 2021 ,"R$ 156.874,00"
034008-1,Shamal 3.2 V8,1993,março de 2021 ,"R$ 48.181,00"
034020-0,Quattroporte S 4.7 V8 32V 430cv,2011,março de 2020 ,"R$ 338.451,00"
034015-4,Quattroporte Sport 4.2 32V 400cv/430cv,2008,novembro de 2021 ,"R$ 247.023,00"
034020-0,Quattroporte S 4.7 V8 32V 430cv,2011,outubro de 2021 ,"R$ 338.864,00"
034025-1,Quattroporte GTS 3.8 V8 32V 530cv,2017,maio de 2020 ,"R$ 1.061.255,00"
034014-6,Quattroporte Executive 4.2 32V 400cv,2006,novembro de 2020 ,"R$ 151.569,00"
034020-0,Quattroporte S 4.7 V8 32V 430cv,2011,agosto de 2021 ,"R$ 329.005,00"
034020-0,Quattroporte S 4.7 V8 32V 430cv,2011,abril de 2021 ,"R$ 315.785,00"
034020-0,Quattroporte S 4.7 V8 32V 430cv,2010,setembro de 2021 ,"R$ 323.545,00"
034024-3,GranTurismo MC Stradale 4.7 V8 32V 450cv,2011,janeiro de 2020 ,"R$ 448.635,00"
034024-3,GranTurismo MC Stradale 4.7 V8 32V 450cv,2011,março de 2021 ,"R$ 399.396,00"
034020-0,Quattroporte S 4.7 V8 32V 430cv,2011,fevereiro de 2020 ,"R$ 343.652,00"
034008-1,Shamal 3.2 V8,1993,setembro de 2020 ,"R$ 48.825,00"
034009-0,Spyder IE 2.0 V6,1993,novembro de 2020 ,"R$ 29.371,00"
034020-0,Quattroporte S 4.7 V8 32V 430cv,2011,maio de 2020 ,"R$ 331.205,00"
034008-1,Shamal 3.2 V8,1993,janeiro de 2021 ,"R$ 48.395,00"
034009-0,Spyder IE 2.0 V6,1994,janeiro de 2021 ,"R$ 33.788,00"
034013-8,Spyder CC 4.2 V8 32V 390cv,2005,abril de 2020 ,"R$ 183.055,00"
034009-0,Spyder IE 2.0 V6,1994,fevereiro de 2021 ,"R$ 33.730,00"
034008-1,Shamal 3.2 V8,1993,dezembro de 2020 ,"R$ 48.502,00"
034013-8,Spyder CC 4.2 V8 32V 390cv,2005,maio de 2020 ,"R$ 183.055,00"
034008-1,Shamal 3.2 V8,1993,outubro de 2020 ,"R$ 48.717,00"
034013-8,Spyder CC 4.2 V8 32V 390cv,2005,agosto de 2020 ,"R$ 183.055,00"
034009-0,Spyder IE 2.0 V6,1993,setembro de 2020 ,"R$ 29.461,00"
034020-0,Quattroporte S 4.7 V8 32V 430cv,2010,novembro de 2021 ,"R$ 329.502,00"
058001-5,Pick-Up 4x2 Curto/Longo 2.5 TDI Diesel,2004,novembro de 2020 ,"R$ 16.497,00"
058001-5,Pick-Up 4x2 Curto/Longo 2.5 TDI Diesel,2004,abril de 2020 ,"R$ 16.630,00"
058001-5,Pick-Up 4x2 Curto/Longo 2.5 TDI Diesel,2004,agosto de 2020 ,"R$ 16.554,00"
058001-5,Pick-Up 4x2 Curto/Longo 2.5 TDI Diesel,2004,março de 2020 ,"R$ 16.649,00"
058002-3,Pick-Up 4x4 Curto/Longo 2.5 TDI  Diesel,2004,novembro de 2021 ,"R$ 18.466,00"
058001-5,Pick-Up 4x2 Curto/Longo 2.5 TDI Diesel,2004,junho de 2020 ,"R$ 16.592,00"
058001-5,Pick-Up 4x2 Curto/Longo 2.5 TDI Diesel,2004,julho de 2020 ,"R$ 16.573,00"
058001-5,Pick-Up 4x2 Curto/Longo 2.5 TDI Diesel,2004,outubro de 2020 ,"R$ 16.516,00"
058001-5,Pick-Up 4x2 Curto/Longo 2.5 TDI Diesel,2003,agosto de 2021 ,"R$ 14.696,00"
058001-5,Pick-Up 4x2 Curto/Longo 2.5 TDI Diesel,2003,maio de 2021 ,"R$ 14.060,00"
058001-5,Pick-Up 4x2 Curto/Longo 2.5 TDI Diesel,2003,março de 2021 ,"R$ 14.226,00"
058001-5,Pick-Up 4x2 Curto/Longo 2.5 TDI Diesel,2003,junho de 2021 ,"R$ 14.269,00"
058001-5,Pick-Up 4x2 Curto/Longo 2.5 TDI Diesel,2003,setembro de 2020 ,"R$ 14.733,00"
058001-5,Pick-Up 4x2 Curto/Longo 2.5 TDI Diesel,2003,novembro de 2021 ,"R$ 15.187,00"
058002-3,Pick-Up 4x4 Curto/Longo 2.5 TDI  Diesel,2003,novembro de 2020 ,"R$ 16.434,00"
058001-5,Pick-Up 4x2 Curto/Longo 2.5 TDI Diesel,2003,setembro de 2021 ,"R$ 14.914,00"
058002-3,Pick-Up 4x4 Curto/Longo 2.5 TDI  Diesel,2003,junho de 2021 ,"R$ 16.564,00"
058001-5,Pick-Up 4x2 Curto/Longo 2.5 TDI Diesel,2003,julho de 2021 ,"R$ 14.481,00"
058001-5,Pick-Up 4x2 Curto/Longo 2.5 TDI Diesel,2003,janeiro de 2021 ,"R$ 14.393,00"
058001-5,Pick-Up 4x2 Curto/Longo 2.5 TDI Diesel,2003,abril de 2021 ,"R$ 14.143,00"
058001-5,Pick-Up 4x2 Curto/Longo 2.5 TDI Diesel,2003,dezembro de 2021 ,"R$ 15.239,00"
058001-5,Pick-Up 4x2 Curto/Longo 2.5 TDI Diesel,2003,dezembro de 2020 ,"R$ 14.477,00"
058001-5,Pick-Up 4x2 Curto/Longo 2.5 TDI Diesel,2003,outubro de 2021 ,"R$ 15.135,00"
058001-5,Pick-Up 4x2 Curto/Longo 2.5 TDI Diesel,2003,fevereiro de 2021 ,"R$ 14.309,00"
058002-3,Pick-Up 4x4 Curto/Longo 2.5 TDI  Diesel,2003,outubro de 2020 ,"R$ 16.453,00"
020018-2,323 1.6 16V,1994,abril de 2020 ,"R$ 4.931,00"
020001-8,626 GLX,1997,outubro de 2021 ,"R$ 8.273,00"
020016-6,626 SW,1998,maio de 2020 ,"R$ 10.540,00"
020016-6,626 SW,1998,setembro de 2020 ,"R$ 10.424,00"
020016-6,626 SW,1998,outubro de 2020 ,"R$ 10.395,00"
020016-6,626 SW,1998,maio de 2021 ,"R$ 10.198,00"
020003-4,929 V6 Aut,1994,janeiro de 2020 ,"R$ 12.808,00"
020007-7,B2200 Pick-Up 2.2 Diesel,1994,novembro de 2020 ,"R$ 9.243,00"
020008-5,B2200 Pick-Up CD 2.2 Diesel,1994,maio de 2021 ,"R$ 9.525,00"
020016-6,626 SW,1999,março de 2020 ,"R$ 11.296,00"
020008-5,B2200 Pick-Up CD 2.2 Diesel,1994,março de 2021 ,"R$ 9.577,00"
020016-6,626 SW,1998,janeiro de 2021 ,"R$ 10.310,00"
020008-5,B2200 Pick-Up CD 2.2 Diesel,1994,novembro de 2020 ,"R$ 9.684,00"
020016-6,626 SW,1998,novembro de 2020 ,"R$ 10.366,00"
020008-5,B2200 Pick-Up CD 2.2 Diesel,1994,outubro de 2020 ,"R$ 9.711,00"
020008-5,B2200 Pick-Up CD 2.2 Diesel,1993,junho de 2021 ,"R$ 7.949,00"
020008-5,B2200 Pick-Up CD 2.2 Diesel,1994,maio de 2020 ,"R$ 9.846,00"
020016-6,626 SW,1998,janeiro de 2020 ,"R$ 10.656,00"
020003-4,929 V6 Aut,1993,março de 2020 ,"R$ 12.220,00"
020025-5,B-2500 Pick-Up 4x4 2.5 Diesel,1999,outubro de 2020 ,"R$ 16.978,00"
020008-5,B2200 Pick-Up CD 2.2 Diesel,1994,agosto de 2020 ,"R$ 9.765,00"
020025-5,B-2500 Pick-Up 4x4 2.5 Diesel,1998,novembro de 2021 ,"R$ 17.085,00"
020025-5,B-2500 Pick-Up 4x4 2.5 Diesel,1999,setembro de 2020 ,"R$ 16.997,00"
020008-5,B2200 Pick-Up CD 2.2 Diesel,1993,fevereiro de 2021 ,"R$ 7.896,00"
020025-5,B-2500 Pick-Up 4x4 2.5 Diesel,1999,agosto de 2020 ,"R$ 17.016,00"
020008-5,B2200 Pick-Up CD 2.2 Diesel,1993,janeiro de 2021 ,"R$ 7.917,00"
020025-5,B-2500 Pick-Up 4x4 2.5 Diesel,1998,dezembro de 2021 ,"R$ 17.144,00"
020025-5,B-2500 Pick-Up 4x4 2.5 Diesel,1998,outubro de 2021 ,"R$ 17.026,00"
020008-5,B2200 Pick-Up CD 2.2 Diesel,1993,setembro de 2020 ,"R$ 8.001,00"
020008-5,B2200 Pick-Up CD 2.2 Diesel,1993,junho de 2020 ,"R$ 8.064,00"
020008-5,B2200 Pick-Up CD 2.2 Diesel,1993,abril de 2021 ,"R$ 7.854,00"
020008-5,B2200 Pick-Up CD 2.2 Diesel,1993,dezembro de 2020 ,"R$ 7.938,00"
020008-5,B2200 Pick-Up CD 2.2 Diesel,1993,abril de 2020 ,"R$ 8.108,00"
020025-5,B-2500 Pick-Up 4x4 2.5 Diesel,1998,fevereiro de 2020 ,"R$ 16.061,00"
020025-5,B-2500 Pick-Up 4x4 2.5 Diesel,1998,setembro de 2021 ,"R$ 16.777,00"
020011-5,B-2500 Pick-Up CD 4x4 2.5 Diesel,1998,julho de 2021 ,"R$ 18.151,00"
020011-5,B-2500 Pick-Up CD 4x4 2.5 Diesel,1999,abril de 2021 ,"R$ 19.752,00"
020025-5,B-2500 Pick-Up 4x4 2.5 Diesel,1998,abril de 2020 ,"R$ 16.027,00"
020025-5,B-2500 Pick-Up 4x4 2.5 Diesel,1998,março de 2020 ,"R$ 16.044,00"
