Código FIPE,Modelo,Ano,Mês de Referência,Preço
801009-9,ELEFANTRE 30.0 ES 190cc,1998,julho de 2020 ,"R$ 2.775,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1997,fevereiro de 2020 ,"R$ 2.720,00"
801010-2,FORCE 50,1997,maio de 2021 ,"R$ 1.505,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1991,janeiro de 2020 ,"R$ 1.238,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1997,novembro de 2021 ,"R$ 3.080,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1993,agosto de 2020 ,"R$ 2.030,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1997,junho de 2021 ,"R$ 2.654,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1990,novembro de 2020 ,"R$ 1.650,00"
801010-2,FORCE 50,2000,agosto de 2020 ,"R$ 1.949,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1992,agosto de 2020 ,"R$ 1.811,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1996,novembro de 2021 ,"R$ 2.630,00"
801010-2,FORCE 50,1999,agosto de 2020 ,"R$ 1.792,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1997,abril de 2021 ,"R$ 2.622,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1996,fevereiro de 2020 ,"R$ 2.544,00"
801010-2,FORCE 50,2000,julho de 2020 ,"R$ 1.954,00"
801010-2,FORCE 50,1999,julho de 2020 ,"R$ 1.797,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1995,novembro de 2021 ,"R$ 2.544,00"
801010-2,FORCE 50,1998,agosto de 2020 ,"R$ 1.598,00"
801010-2,FORCE 50,1999,outubro de 2020 ,"R$ 1.782,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1990,dezembro de 2021 ,"R$ 1.193,00"
801010-2,FORCE 50,2000,junho de 2021 ,"R$ 1.932,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1997,fevereiro de 2021 ,"R$ 2.636,00"
801010-2,FORCE 50,2000,dezembro de 2021 ,"R$ 2.052,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1998,janeiro de 2020 ,"R$ 2.820,00"
801010-2,FORCE 50,1997,agosto de 2020 ,"R$ 1.541,00"
801010-2,FORCE 50,1999,dezembro de 2021 ,"R$ 1.883,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1995,fevereiro de 2020 ,"R$ 2.457,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1991,dezembro de 2020 ,"R$ 1.205,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1992,julho de 2020 ,"R$ 1.263,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1994,novembro de 2021 ,"R$ 2.445,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1997,julho de 2021 ,"R$ 2.690,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1992,maio de 2020 ,"R$ 1.271,00"
801010-2,FORCE 50,1999,junho de 2021 ,"R$ 1.773,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1998,maio de 2020 ,"R$ 2.789,00"
801010-2,FORCE 50,2000,junho de 2020 ,"R$ 1.959,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1991,novembro de 2020 ,"R$ 1.208,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1992,fevereiro de 2020 ,"R$ 1.274,00"
801010-2,FORCE 50,1998,dezembro de 2021 ,"R$ 1.682,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1994,fevereiro de 2020 ,"R$ 2.365,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1991,julho de 2020 ,"R$ 1.220,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1993,novembro de 2021 ,"R$ 2.132,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1998,junho de 2020 ,"R$ 2.782,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1992,abril de 2020 ,"R$ 1.831,00"
801010-2,FORCE 50,1998,junho de 2021 ,"R$ 1.585,00"
801010-2,FORCE 50,1999,junho de 2020 ,"R$ 1.802,00"
801010-2,FORCE 50,2000,outubro de 2021 ,"R$ 2.038,00"
801010-2,FORCE 50,2000,setembro de 2020 ,"R$ 1.944,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1992,novembro de 2021 ,"R$ 1.943,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1991,novembro de 2021 ,"R$ 1.882,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1990,dezembro de 2020 ,"R$ 1.146,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1996,abril de 2021 ,"R$ 2.453,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1993,fevereiro de 2020 ,"R$ 2.060,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1991,abril de 2021 ,"R$ 1.193,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1992,junho de 2020 ,"R$ 1.267,00"
801010-2,FORCE 50,1998,junho de 2020 ,"R$ 1.606,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1992,fevereiro de 2020 ,"R$ 1.841,00"
801010-2,FORCE 50,1997,junho de 2020 ,"R$ 1.549,00"
801010-2,FORCE 50,2000,setembro de 2021 ,"R$ 2.011,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1990,janeiro de 2021 ,"R$ 1.642,00"
801010-2,FORCE 50,1999,setembro de 2020 ,"R$ 1.787,00"
801010-2,FORCE 50,2000,novembro de 2021 ,"R$ 2.045,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1991,agosto de 2020 ,"R$ 1.746,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1995,abril de 2021 ,"R$ 2.373,00"
801010-2,FORCE 50,1998,julho de 2020 ,"R$ 1.602,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1995,agosto de 2021 ,"R$ 2.468,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1991,maio de 2021 ,"R$ 1.190,00"
801010-2,FORCE 50,1997,junho de 2021 ,"R$ 1.527,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1997,setembro de 2020 ,"R$ 2.671,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1997,outubro de 2020 ,"R$ 2.664,00"
801010-2,FORCE 50,2000,maio de 2020 ,"R$ 1.964,00"
801010-2,FORCE 50,2000,agosto de 2021 ,"R$ 1.984,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1998,março de 2020 ,"R$ 2.804,00"
801010-2,FORCE 50,1998,outubro de 2020 ,"R$ 1.590,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1996,setembro de 2020 ,"R$ 2.495,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1991,setembro de 2020 ,"R$ 1.214,00"
801010-2,FORCE 50,2000,julho de 2021 ,"R$ 1.958,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1997,setembro de 2021 ,"R$ 2.882,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1997,dezembro de 2020 ,"R$ 2.650,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1990,novembro de 2021 ,"R$ 1.819,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1997,junho de 2020 ,"R$ 2.692,00"
801010-2,FORCE 50,1998,setembro de 2020 ,"R$ 1.594,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1991,fevereiro de 2020 ,"R$ 1.776,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1996,junho de 2021 ,"R$ 2.483,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1994,abril de 2021 ,"R$ 2.281,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1997,março de 2021 ,"R$ 2.629,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1997,julho de 2020 ,"R$ 2.685,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1990,maio de 2021 ,"R$ 1.131,00"
801010-2,FORCE 50,1997,setembro de 2020 ,"R$ 1.537,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1990,janeiro de 2020 ,"R$ 1.179,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1996,dezembro de 2021 ,"R$ 2.639,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1990,maio de 2021 ,"R$ 1.626,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1995,dezembro de 2021 ,"R$ 2.553,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1996,fevereiro de 2021 ,"R$ 2.465,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1990,novembro de 2020 ,"R$ 1.149,00"
801010-2,FORCE 50,1997,dezembro de 2021 ,"R$ 1.620,00"
801011-0,FORCE 90,1999,agosto de 2021 ,"R$ 2.086,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1990,abril de 2021 ,"R$ 1.134,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1996,julho de 2020 ,"R$ 2.509,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1997,janeiro de 2020 ,"R$ 2.727,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1990,agosto de 2020 ,"R$ 1.662,00"
801011-0,FORCE 90,1999,abril de 2021 ,"R$ 2.006,00"
801011-0,FORCE 90,1998,agosto de 2021 ,"R$ 1.806,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1997,maio de 2020 ,"R$ 2.699,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1996,junho de 2020 ,"R$ 2.516,00"
801011-0,FORCE 90,1998,abril de 2021 ,"R$ 1.738,00"
801011-0,FORCE 90,1997,abril de 2021 ,"R$ 1.626,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1996,março de 2021 ,"R$ 2.459,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1995,junho de 2020 ,"R$ 2.433,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1991,março de 2021 ,"R$ 1.196,00"
801010-2,FORCE 50,2000,dezembro de 2020 ,"R$ 1.929,00"
801010-2,FORCE 50,1999,outubro de 2021 ,"R$ 1.871,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1991,maio de 2020 ,"R$ 1.226,00"
801011-0,FORCE 90,1999,dezembro de 2021 ,"R$ 2.157,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1991,fevereiro de 2020 ,"R$ 1.235,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1991,abril de 2020 ,"R$ 1.766,00"
801010-2,FORCE 50,2000,março de 2020 ,"R$ 1.974,00"
801011-0,FORCE 90,1998,dezembro de 2021 ,"R$ 1.867,00"
801011-0,FORCE 90,1997,dezembro de 2021 ,"R$ 1.748,00"
801010-2,FORCE 50,1999,agosto de 2021 ,"R$ 1.821,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1997,março de 2020 ,"R$ 2.713,00"
801011-0,FORCE 90,1999,junho de 2021 ,"R$ 2.031,00"
801010-2,FORCE 50,1999,novembro de 2021 ,"R$ 1.877,00"
801010-2,FORCE 50,2000,novembro de 2020 ,"R$ 1.934,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1996,maio de 2020 ,"R$ 2.523,00"
801010-2,FORCE 50,1999,setembro de 2021 ,"R$ 1.846,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1996,outubro de 2020 ,"R$ 2.489,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1996,julho de 2021 ,"R$ 2.517,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1991,junho de 2020 ,"R$ 1.223,00"
801010-2,FORCE 50,1999,março de 2020 ,"R$ 1.817,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1996,setembro de 2021 ,"R$ 2.586,00"
801010-2,FORCE 50,2000,fevereiro de 2021 ,"R$ 1.919,00"
801010-2,FORCE 50,1997,julho de 2020 ,"R$ 1.545,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1994,agosto de 2021 ,"R$ 2.372,00"
801010-2,FORCE 50,1999,julho de 2021 ,"R$ 1.797,00"
801010-2,FORCE 50,1999,maio de 2020 ,"R$ 1.807,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1996,março de 2020 ,"R$ 2.537,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1990,fevereiro de 2020 ,"R$ 1.692,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1995,junho de 2021 ,"R$ 2.402,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1996,dezembro de 2020 ,"R$ 2.477,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1993,abril de 2021 ,"R$ 1.990,00"
801010-2,FORCE 50,2000,fevereiro de 2020 ,"R$ 1.979,00"
801011-0,FORCE 90,1997,agosto de 2021 ,"R$ 1.690,00"
801010-2,FORCE 50,2000,abril de 2020 ,"R$ 1.969,00"
801010-2,FORCE 50,1997,outubro de 2020 ,"R$ 1.533,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1990,abril de 2020 ,"R$ 1.682,00"
801010-2,FORCE 50,1998,março de 2020 ,"R$ 1.618,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1990,fevereiro de 2020 ,"R$ 1.176,00"
801010-2,FORCE 50,2000,abril de 2021 ,"R$ 1.909,00"
801010-2,FORCE 50,1999,dezembro de 2020 ,"R$ 1.772,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1995,fevereiro de 2021 ,"R$ 2.385,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1990,julho de 2020 ,"R$ 1.161,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1992,abril de 2021 ,"R$ 1.771,00"
801011-0,FORCE 90,1999,janeiro de 2021 ,"R$ 2.021,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1990,março de 2021 ,"R$ 1.137,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1994,junho de 2020 ,"R$ 2.341,00"
801010-2,FORCE 50,1997,março de 2020 ,"R$ 1.561,00"
801010-2,FORCE 50,1998,setembro de 2021 ,"R$ 1.650,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1996,janeiro de 2020 ,"R$ 2.551,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1993,junho de 2020 ,"R$ 2.040,00"
801010-2,FORCE 50,1998,novembro de 2021 ,"R$ 1.677,00"
801010-2,FORCE 50,1998,maio de 2020 ,"R$ 1.610,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1991,abril de 2021 ,"R$ 1.706,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1995,setembro de 2020 ,"R$ 2.415,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1990,maio de 2020 ,"R$ 1.167,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1992,junho de 2020 ,"R$ 1.821,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1995,julho de 2021 ,"R$ 2.435,00"
801010-2,FORCE 50,1998,outubro de 2021 ,"R$ 1.672,00"
801010-2,FORCE 50,1998,agosto de 2021 ,"R$ 1.628,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1990,junho de 2020 ,"R$ 1.164,00"
801011-0,FORCE 90,1998,junho de 2021 ,"R$ 1.758,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1991,junho de 2020 ,"R$ 1.756,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1990,junho de 2020 ,"R$ 1.672,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1995,março de 2020 ,"R$ 2.451,00"
801011-0,FORCE 90,1998,janeiro de 2021 ,"R$ 1.753,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1990,abril de 2021 ,"R$ 1.630,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1995,outubro de 2020 ,"R$ 2.409,00"
801011-0,FORCE 90,1997,junho de 2021 ,"R$ 1.646,00"
801011-0,FORCE 90,1999,março de 2020 ,"R$ 2.071,00"
801011-0,FORCE 90,1998,março de 2020 ,"R$ 1.803,00"
801011-0,FORCE 90,1997,janeiro de 2021 ,"R$ 1.638,00"
801010-2,FORCE 50,1999,abril de 2020 ,"R$ 1.812,00"
801012-9,JUNIOR 50,1996,outubro de 2021 ,"R$ 1.055,00"
801011-0,FORCE 90,1999,outubro de 2021 ,"R$ 2.143,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1994,março de 2020 ,"R$ 2.359,00"
801012-9,JUNIOR 50,1996,setembro de 2021 ,"R$ 1.041,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1995,março de 2021 ,"R$ 2.379,00"
801010-2,FORCE 50,1997,maio de 2020 ,"R$ 1.553,00"
801012-9,JUNIOR 50,1995,outubro de 2021 ,"R$ 1.012,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1994,dezembro de 2021 ,"R$ 2.453,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1993,março de 2020 ,"R$ 2.055,00"
801012-9,JUNIOR 50,1995,setembro de 2021 ,"R$ 999,00"
801011-0,FORCE 90,1999,novembro de 2021 ,"R$ 2.150,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1992,março de 2020 ,"R$ 1.836,00"
801011-0,FORCE 90,1999,março de 2021 ,"R$ 2.011,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1991,março de 2020 ,"R$ 1.771,00"
801012-9,JUNIOR 50,1996,agosto de 2021 ,"R$ 1.027,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1990,março de 2020 ,"R$ 1.687,00"
801012-9,JUNIOR 50,1995,agosto de 2021 ,"R$ 986,00"
801011-0,FORCE 90,1998,março de 2021 ,"R$ 1.743,00"
801010-2,FORCE 50,1998,dezembro de 2020 ,"R$ 1.582,00"
801011-0,FORCE 90,1997,março de 2021 ,"R$ 1.630,00"
801010-2,FORCE 50,1998,abril de 2020 ,"R$ 1.614,00"
801010-2,FORCE 50,1997,dezembro de 2020 ,"R$ 1.525,00"
801012-9,JUNIOR 50,1996,março de 2021 ,"R$ 993,00"
801011-0,FORCE 90,1999,fevereiro de 2020 ,"R$ 2.076,00"
801011-0,FORCE 90,1998,novembro de 2021 ,"R$ 1.861,00"
801012-9,JUNIOR 50,1995,março de 2021 ,"R$ 952,00"
801010-2,FORCE 50,1997,abril de 2020 ,"R$ 1.557,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1995,janeiro de 2020 ,"R$ 2.463,00"
801010-2,FORCE 50,1997,setembro de 2021 ,"R$ 1.589,00"
801010-2,FORCE 50,1997,agosto de 2021 ,"R$ 1.568,00"
801011-0,FORCE 90,1999,abril de 2020 ,"R$ 2.066,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1993,agosto de 2021 ,"R$ 2.069,00"
801011-0,FORCE 90,1998,fevereiro de 2020 ,"R$ 1.808,00"
801011-0,FORCE 90,1997,novembro de 2021 ,"R$ 1.742,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1994,janeiro de 2020 ,"R$ 2.371,00"
801012-9,JUNIOR 50,1996,outubro de 2020 ,"R$ 1.008,00"
801010-2,FORCE 50,1998,julho de 2021 ,"R$ 1.606,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1995,maio de 2020 ,"R$ 2.439,00"
801010-2,FORCE 50,1997,novembro de 2021 ,"R$ 1.615,00"
801012-9,JUNIOR 50,1996,dezembro de 2021 ,"R$ 1.061,00"
801012-9,JUNIOR 50,1996,junho de 2021 ,"R$ 1.001,00"
801010-2,FORCE 50,1997,julho de 2021 ,"R$ 1.547,00"
801012-9,JUNIOR 50,1995,dezembro de 2021 ,"R$ 1.018,00"
801011-0,FORCE 90,1997,março de 2020 ,"R$ 1.682,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1994,março de 2021 ,"R$ 2.287,00"
801011-0,FORCE 90,1999,dezembro de 2020 ,"R$ 2.026,00"
801010-2,FORCE 50,1999,fevereiro de 2021 ,"R$ 1.762,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1994,junho de 2021 ,"R$ 2.309,00"
