Código FIPE,Modelo,Ano,Mês de Referência,Preço
517005-2,THUNDER PLUS EXECUTIVO 1p (diesel),2010,agosto de 2021 ,"R$ 106.520,00"
517005-2,THUNDER PLUS EXECUTIVO 1p (diesel),2010,maio de 2020 ,"R$ 107.226,00"
517001-0,T.BOY/ WAY LOT./ESC./ SPTRANS (diesel),2008,novembro de 2021 ,"R$ 80.607,00"
517012-5,THUNDER PLUS EXECUTIVO (diesel)(E5),2014,novembro de 2020 ,"R$ 178.169,00"
517001-0,T.BOY/ WAY LOT./ESC./ SPTRANS (diesel),2008,dezembro de 2021 ,"R$ 80.889,00"
517011-7,THUNDER + EXECUTIVO (diesel)(E5),2013,junho de 2021 ,"R$ 141.343,00"
517003-6,THUNDER + LOT./ESC./ SPTRANS  (diesel,2008,julho de 2021 ,"R$ 79.567,00"
517007-9,THUNDER + NEOSTAR URBANO (diesel)(E5),2013,janeiro de 2021 ,"R$ 137.809,00"
517007-9,THUNDER + NEOSTAR URBANO (diesel)(E5),2013,maio de 2021 ,"R$ 136.243,00"
517003-6,THUNDER + LOT./ESC./ SPTRANS  (diesel,2009,junho de 2021 ,"R$ 80.873,00"
517001-0,T.BOY/ WAY LOT./ESC./ SPTRANS (diesel),2007,setembro de 2021 ,"R$ 73.919,00"
517003-6,THUNDER + LOT./ESC./ SPTRANS  (diesel,2009,março de 2021 ,"R$ 79.998,00"
517012-5,THUNDER PLUS EXECUTIVO (diesel)(E5),2013,setembro de 2020 ,"R$ 157.549,00"
517012-5,THUNDER PLUS EXECUTIVO (diesel)(E5),2013,junho de 2021 ,"R$ 153.466,00"
517007-9,THUNDER + NEOSTAR URBANO (diesel)(E5),2012,novembro de 2021 ,"R$ 141.204,00"
517003-6,THUNDER + LOT./ESC./ SPTRANS  (diesel,2008,maio de 2021 ,"R$ 77.234,00"
517005-2,THUNDER PLUS EXECUTIVO 1p (diesel),2009,janeiro de 2021 ,"R$ 97.747,00"
517003-6,THUNDER + LOT./ESC./ SPTRANS  (diesel,2008,agosto de 2021 ,"R$ 80.760,00"
517003-6,THUNDER + LOT./ESC./ SPTRANS  (diesel,2008,abril de 2020 ,"R$ 79.119,00"
517003-6,THUNDER + LOT./ESC./ SPTRANS  (diesel,2008,novembro de 2020 ,"R$ 78.077,00"
517012-5,THUNDER PLUS EXECUTIVO (diesel)(E5),2013,janeiro de 2021 ,"R$ 154.202,00"
517009-5,THUNDER WAY EXECUTIVO (diesel)(E5),2014,julho de 2020 ,"R$ 139.900,00"
517009-5,THUNDER WAY EXECUTIVO (diesel)(E5),2014,setembro de 2020 ,"R$ 139.005,00"
517012-5,THUNDER PLUS EXECUTIVO (diesel)(E5),2013,maio de 2020 ,"R$ 161.244,00"
517001-0,T.BOY/ WAY LOT./ESC./ SPTRANS (diesel),2006,outubro de 2021 ,"R$ 64.366,00"
517007-9,THUNDER + NEOSTAR URBANO (diesel)(E5),2012,março de 2021 ,"R$ 132.715,00"
517009-5,THUNDER WAY EXECUTIVO (diesel)(E5),2013,abril de 2020 ,"R$ 137.065,00"
517001-0,T.BOY/ WAY LOT./ESC./ SPTRANS (diesel),2007,novembro de 2020 ,"R$ 70.111,00"
517001-0,T.BOY/ WAY LOT./ESC./ SPTRANS (diesel),2007,junho de 2020 ,"R$ 70.501,00"
517008-7,THUNDER WAY LOT./ESC. (diesel)(E5),2014,novembro de 2020 ,"R$ 135.137,00"
517005-2,THUNDER PLUS EXECUTIVO 1p (diesel),2009,novembro de 2020 ,"R$ 98.476,00"
517003-6,THUNDER + LOT./ESC./ SPTRANS  (diesel,2008,junho de 2020 ,"R$ 78.817,00"
517012-5,THUNDER PLUS EXECUTIVO (diesel)(E5),2012,maio de 2021 ,"R$ 141.175,00"
517012-5,THUNDER PLUS EXECUTIVO (diesel)(E5),2012,janeiro de 2020 ,"R$ 150.456,00"
517003-6,THUNDER + LOT./ESC./ SPTRANS  (diesel,2008,dezembro de 2020 ,"R$ 77.936,00"
517003-6,THUNDER + LOT./ESC./ SPTRANS  (diesel,2008,agosto de 2020 ,"R$ 78.517,00"
517001-0,T.BOY/ WAY LOT./ESC./ SPTRANS (diesel),2007,abril de 2020 ,"R$ 70.657,00"
517003-6,THUNDER + LOT./ESC./ SPTRANS  (diesel,2008,janeiro de 2021 ,"R$ 77.795,00"
517012-5,THUNDER PLUS EXECUTIVO (diesel)(E5),2013,março de 2020 ,"R$ 163.247,00"
517009-5,THUNDER WAY EXECUTIVO (diesel)(E5),2014,maio de 2020 ,"R$ 140.829,00"
517001-0,T.BOY/ WAY LOT./ESC./ SPTRANS (diesel),2006,abril de 2021 ,"R$ 60.746,00"
517001-0,T.BOY/ WAY LOT./ESC./ SPTRANS (diesel),2006,maio de 2021 ,"R$ 60.436,00"
517001-0,T.BOY/ WAY LOT./ESC./ SPTRANS (diesel),2006,dezembro de 2020 ,"R$ 62.034,00"
517005-2,THUNDER PLUS EXECUTIVO 1p (diesel),2008,junho de 2021 ,"R$ 92.212,00"
517001-0,T.BOY/ WAY LOT./ESC./ SPTRANS (diesel),2006,maio de 2020 ,"R$ 64.428,00"
517005-2,THUNDER PLUS EXECUTIVO 1p (diesel),2008,abril de 2021 ,"R$ 91.124,00"
517008-7,THUNDER WAY LOT./ESC. (diesel)(E5),2013,setembro de 2020 ,"R$ 130.194,00"
517005-2,THUNDER PLUS EXECUTIVO 1p (diesel),2008,outubro de 2020 ,"R$ 92.841,00"
517003-6,THUNDER + LOT./ESC./ SPTRANS  (diesel,2007,janeiro de 2020 ,"R$ 76.734,00"
517012-5,THUNDER PLUS EXECUTIVO (diesel)(E5),2012,março de 2021 ,"R$ 142.155,00"
517001-0,T.BOY/ WAY LOT./ESC./ SPTRANS (diesel),2006,março de 2021 ,"R$ 61.064,00"
517003-6,THUNDER + LOT./ESC./ SPTRANS  (diesel,2007,fevereiro de 2021 ,"R$ 75.109,00"
517008-7,THUNDER WAY LOT./ESC. (diesel)(E5),2013,março de 2021 ,"R$ 128.727,00"
517005-2,THUNDER PLUS EXECUTIVO 1p (diesel),2008,março de 2021 ,"R$ 91.399,00"
517009-5,THUNDER WAY EXECUTIVO (diesel)(E5),2012,abril de 2021 ,"R$ 127.935,00"
517005-2,THUNDER PLUS EXECUTIVO 1p (diesel),2008,outubro de 2021 ,"R$ 96.759,00"
517003-6,THUNDER + LOT./ESC./ SPTRANS  (diesel,2006,abril de 2021 ,"R$ 71.031,00"
517003-6,THUNDER + LOT./ESC./ SPTRANS  (diesel,2007,outubro de 2020 ,"R$ 75.593,00"
517001-0,T.BOY/ WAY LOT./ESC./ SPTRANS (diesel),2005,julho de 2021 ,"R$ 58.481,00"
517001-0,T.BOY/ WAY LOT./ESC./ SPTRANS (diesel),2005,agosto de 2020 ,"R$ 59.343,00"
517012-5,THUNDER PLUS EXECUTIVO (diesel)(E5),2012,dezembro de 2020 ,"R$ 143.717,00"
517005-2,THUNDER PLUS EXECUTIVO 1p (diesel),2008,junho de 2020 ,"R$ 94.061,00"
517009-5,THUNDER WAY EXECUTIVO (diesel)(E5),2012,outubro de 2020 ,"R$ 129.302,00"
517009-5,THUNDER WAY EXECUTIVO (diesel)(E5),2012,agosto de 2020 ,"R$ 129.796,00"
517009-5,THUNDER WAY EXECUTIVO (diesel)(E5),2012,novembro de 2020 ,"R$ 129.069,00"
517009-5,THUNDER WAY EXECUTIVO (diesel)(E5),2012,junho de 2020 ,"R$ 130.305,00"
511001-7,7900 CB 2p (diesel),1996,novembro de 2021 ,"R$ 23.494,00"
511001-7,7900 CB 2p (diesel),1996,maio de 2021 ,"R$ 21.986,00"
511001-7,7900 CB 2p (diesel),1996,abril de 2021 ,"R$ 22.013,00"
511001-7,7900 CB 2p (diesel),1996,setembro de 2021 ,"R$ 23.332,00"
511001-7,7900 CB 2p (diesel),1996,junho de 2021 ,"R$ 22.315,00"
511001-7,7900 CB 2p (diesel),1997,dezembro de 2020 ,"R$ 23.407,00"
511001-7,7900 CB 2p (diesel),1996,dezembro de 2021 ,"R$ 23.576,00"
511001-7,7900 CB 2p (diesel),1996,julho de 2021 ,"R$ 22.649,00"
511001-7,7900 CB 2p (diesel),1996,julho de 2020 ,"R$ 22.256,00"
511001-7,7900 CB 2p (diesel),1996,setembro de 2020 ,"R$ 22.202,00"
511001-7,7900 CB 2p (diesel),1997,novembro de 2020 ,"R$ 23.438,00"
511002-5,7900 CB TURBO 2p (diesel),1997,agosto de 2020 ,"R$ 25.027,00"
511001-7,7900 CB 2p (diesel),1996,janeiro de 2021 ,"R$ 22.094,00"
511001-7,7900 CB 2p (diesel),1996,março de 2021 ,"R$ 22.040,00"
511002-5,7900 CB TURBO 2p (diesel),1997,junho de 2021 ,"R$ 25.100,00"
511001-7,7900 CB 2p (diesel),1996,outubro de 2021 ,"R$ 23.413,00"
511002-5,7900 CB TURBO 2p (diesel),1997,fevereiro de 2021 ,"R$ 24.829,00"
511001-7,7900 CB 2p (diesel),1996,agosto de 2020 ,"R$ 22.229,00"
511001-7,7900 CB 2p (diesel),1996,abril de 2020 ,"R$ 22.337,00"
511001-7,7900 CB 2p (diesel),1996,fevereiro de 2020 ,"R$ 22.391,00"
511001-7,7900 CB 2p (diesel),1996,agosto de 2021 ,"R$ 22.988,00"
511001-7,7900 CB 2p (diesel),1996,outubro de 2020 ,"R$ 22.175,00"
511001-7,7900 CB 2p (diesel),1996,março de 2020 ,"R$ 22.364,00"
511001-7,7900 CB 2p (diesel),1996,junho de 2020 ,"R$ 22.283,00"
511001-7,7900 CB 2p (diesel),1996,fevereiro de 2021 ,"R$ 22.067,00"
511006-8,914 CD 4p (diesel),1996,setembro de 2021 ,"R$ 23.304,00"
511001-7,7900 CB 2p (diesel),1996,maio de 2020 ,"R$ 22.310,00"
511006-8,914 CD 4p (diesel),1996,agosto de 2021 ,"R$ 22.960,00"
511006-8,914 CD 4p (diesel),1996,outubro de 2021 ,"R$ 23.385,00"
512005-5,R-112 HW 320 4x2 2p (diesel),1991,outubro de 2020 ,"R$ 64.055,00"
512007-1,R-142 EW 450 6x4 2p (diesel),1990,março de 2021 ,"R$ 62.961,00"
512009-8,R-142 HS 450 4x2 2p (diesel),1989,junho de 2020 ,"R$ 62.154,00"
512010-1,R-142 HW 450 4x2 2p (diesel),1991,maio de 2021 ,"R$ 70.316,00"
512010-1,R-142 HW 450 4x2 2p (diesel),1991,setembro de 2021 ,"R$ 74.628,00"
512010-1,R-142 HW 450 4x2 2p (diesel),1991,outubro de 2021 ,"R$ 74.889,00"
512010-1,R-142 HW 450 4x2 2p (diesel),1991,março de 2021 ,"R$ 70.465,00"
512010-1,R-142 HW 450 4x2 2p (diesel),1991,junho de 2021 ,"R$ 71.370,00"
512010-1,R-142 HW 450 4x2 2p (diesel),1991,agosto de 2021 ,"R$ 73.526,00"
512010-1,R-142 HW 450 4x2 2p (diesel),1991,julho de 2021 ,"R$ 72.440,00"
512001-2,R-112 E 320 6x4 2p (diesel),1985,novembro de 2021 ,"R$ 37.628,00"
512007-1,R-142 EW 450 6x4 2p (diesel),1990,outubro de 2020 ,"R$ 63.820,00"
512007-1,R-142 EW 450 6x4 2p (diesel),1990,junho de 2020 ,"R$ 64.516,00"
512001-2,R-112 E 320 6x4 2p (diesel),1985,agosto de 2021 ,"R$ 36.690,00"
512010-1,R-142 HW 450 4x2 2p (diesel),1991,fevereiro de 2021 ,"R$ 70.543,00"
512010-1,R-142 HW 450 4x2 2p (diesel),1991,abril de 2021 ,"R$ 70.387,00"
512010-1,R-142 HW 450 4x2 2p (diesel),1991,janeiro de 2021 ,"R$ 70.621,00"
512001-2,R-112 E 320 6x4 2p (diesel),1985,dezembro de 2020 ,"R$ 35.390,00"
512001-2,R-112 E 320 6x4 2p (diesel),1985,julho de 2021 ,"R$ 36.148,00"
512010-1,R-142 HW 450 4x2 2p (diesel),1990,novembro de 2020 ,"R$ 60.145,00"
512012-8,T-112 ES 320 6x4 2p (diesel),1987,maio de 2021 ,"R$ 40.528,00"
512009-8,R-142 HS 450 4x2 2p (diesel),1987,fevereiro de 2020 ,"R$ 56.752,00"
512010-1,R-142 HW 450 4x2 2p (diesel),1990,dezembro de 2020 ,"R$ 59.988,00"
512012-8,T-112 ES 320 6x4 2p (diesel),1986,junho de 2021 ,"R$ 38.240,00"
512008-0,R-142 H 450 4x2 2p (diesel),1985,dezembro de 2021 ,"R$ 52.435,00"
512014-4,T-112 H 320 4x2 2p (diesel),1990,maio de 2021 ,"R$ 51.708,00"
512025-0,T-112 H 320 6x2 2p (diesel),1990,setembro de 2020 ,"R$ 54.859,00"
512014-4,T-112 H 320 4x2 2p (diesel),1989,abril de 2021 ,"R$ 48.431,00"
512025-0,T-112 H 320 6x2 2p (diesel),1990,agosto de 2021 ,"R$ 56.267,00"
512014-4,T-112 H 320 4x2 2p (diesel),1989,março de 2021 ,"R$ 48.538,00"
512014-4,T-112 H 320 4x2 2p (diesel),1989,janeiro de 2021 ,"R$ 48.754,00"
512025-0,T-112 H 320 6x2 2p (diesel),1989,setembro de 2021 ,"R$ 54.560,00"
512014-4,T-112 H 320 4x2 2p (diesel),1989,fevereiro de 2021 ,"R$ 48.646,00"
512014-4,T-112 H 320 4x2 2p (diesel),1989,dezembro de 2020 ,"R$ 48.862,00"
512001-2,R-112 E 320 6x4 2p (diesel),1984,junho de 2020 ,"R$ 33.854,00"
512015-2,T-112 HS 320 4x2 2p (diesel),1988,junho de 2020 ,"R$ 49.013,00"
512015-2,T-112 HS 320 4x2 2p (diesel),1988,maio de 2020 ,"R$ 49.122,00"
512026-8,T-112 HW 310 4x2 2p (diesel),1990,fevereiro de 2021 ,"R$ 49.782,00"
512025-0,T-112 H 320 6x2 2p (diesel),1989,julho de 2021 ,"R$ 52.960,00"
512016-0,T-112 HW 320 4x2 2p (diesel),1991,julho de 2020 ,"R$ 53.364,00"
512016-0,T-112 HW 320 4x2 2p (diesel),1991,maio de 2020 ,"R$ 53.617,00"
512026-8,T-112 HW 310 4x2 2p (diesel),1990,dezembro de 2020 ,"R$ 50.003,00"
512026-8,T-112 HW 310 4x2 2p (diesel),1990,janeiro de 2021 ,"R$ 49.892,00"
512026-8,T-112 HW 310 4x2 2p (diesel),1990,novembro de 2020 ,"R$ 50.114,00"
512016-0,T-112 HW 320 4x2 2p (diesel),1990,novembro de 2021 ,"R$ 55.681,00"
512016-0,T-112 HW 320 4x2 2p (diesel),1990,setembro de 2021 ,"R$ 53.527,00"
512016-0,T-112 HW 320 4x2 2p (diesel),1990,outubro de 2021 ,"R$ 55.487,00"
512016-0,T-112 HW 320 4x2 2p (diesel),1990,agosto de 2021 ,"R$ 52.736,00"
512024-1,T-112 HW 320 6x2 2p (diesel),1990,maio de 2020 ,"R$ 54.204,00"
512024-1,T-112 HW 320 6x2 2p (diesel),1990,abril de 2020 ,"R$ 54.335,00"
512024-1,T-112 HW 320 6x2 2p (diesel),1990,março de 2020 ,"R$ 54.466,00"
512028-4,T-112 HW 360 6x2 2p (diesel),1990,agosto de 2021 ,"R$ 59.316,00"
512017-9,T-112 HW 360 4x2 2p (diesel),1990,dezembro de 2020 ,"R$ 55.047,00"
512028-4,T-112 HW 360 6x2 2p (diesel),1990,junho de 2021 ,"R$ 57.577,00"
512028-4,T-112 HW 360 6x2 2p (diesel),1990,julho de 2021 ,"R$ 58.440,00"
512028-4,T-112 HW 360 6x2 2p (diesel),1990,maio de 2021 ,"R$ 56.727,00"
512018-7,T-142 E 450 6x4 2p (diesel),1986,abril de 2020 ,"R$ 41.295,00"
512028-4,T-112 HW 360 6x2 2p (diesel),1990,março de 2021 ,"R$ 57.013,00"
512021-7,T-142 H 450 4x2 2p (diesel),1987,agosto de 2020 ,"R$ 51.438,00"
512018-7,T-142 E 450 6x4 2p (diesel),1986,março de 2020 ,"R$ 41.374,00"
512028-4,T-112 HW 360 6x2 2p (diesel),1990,setembro de 2020 ,"R$ 57.878,00"
512018-7,T-142 E 450 6x4 2p (diesel),1986,fevereiro de 2020 ,"R$ 41.453,00"
512028-4,T-112 HW 360 6x2 2p (diesel),1990,abril de 2021 ,"R$ 56.870,00"
512019-5,T-142 ES 450 6x4 2p (diesel),1988,outubro de 2020 ,"R$ 48.738,00"
512023-3,T-142 HW 450 4x2 2p (diesel),1991,outubro de 2021 ,"R$ 60.238,00"
512028-4,T-112 HW 360 6x2 2p (diesel),1990,fevereiro de 2021 ,"R$ 57.156,00"
512020-9,T-142 EW 450 6x4 2p (diesel),1990,fevereiro de 2021 ,"R$ 61.959,00"
512019-5,T-142 ES 450 6x4 2p (diesel),1988,agosto de 2020 ,"R$ 48.954,00"
512020-9,T-142 EW 450 6x4 2p (diesel),1990,março de 2021 ,"R$ 61.797,00"
512020-9,T-142 EW 450 6x4 2p (diesel),1990,abril de 2021 ,"R$ 61.636,00"
512019-5,T-142 ES 450 6x4 2p (diesel),1988,julho de 2020 ,"R$ 49.062,00"
512019-5,T-142 ES 450 6x4 2p (diesel),1988,setembro de 2020 ,"R$ 48.846,00"
512019-5,T-142 ES 450 6x4 2p (diesel),1988,novembro de 2020 ,"R$ 48.630,00"
512020-9,T-142 EW 450 6x4 2p (diesel),1990,maio de 2021 ,"R$ 61.475,00"
512020-9,T-142 EW 450 6x4 2p (diesel),1990,janeiro de 2021 ,"R$ 62.127,00"
512012-8,T-112 ES 320 6x4 2p (diesel),1982,novembro de 2021 ,"R$ 32.766,00"
512019-5,T-142 ES 450 6x4 2p (diesel),1988,junho de 2020 ,"R$ 49.171,00"
512020-9,T-142 EW 450 6x4 2p (diesel),1990,dezembro de 2020 ,"R$ 62.296,00"
512020-9,T-142 EW 450 6x4 2p (diesel),1990,novembro de 2020 ,"R$ 62.465,00"
512023-3,T-142 HW 450 4x2 2p (diesel),1990,setembro de 2021 ,"R$ 58.218,00"
512021-7,T-142 H 450 4x2 2p (diesel),1986,junho de 2020 ,"R$ 49.063,00"
512021-7,T-142 H 450 4x2 2p (diesel),1986,julho de 2020 ,"R$ 48.955,00"
512021-7,T-142 H 450 4x2 2p (diesel),1986,maio de 2020 ,"R$ 49.172,00"
512022-5,T-142 HS 450 4x2 2p (diesel),1988,janeiro de 2021 ,"R$ 54.005,00"
512022-5,T-142 HS 450 4x2 2p (diesel),1988,fevereiro de 2021 ,"R$ 53.875,00"
512021-7,T-142 H 450 4x2 2p (diesel),1986,abril de 2020 ,"R$ 49.281,00"
512023-3,T-142 HW 450 4x2 2p (diesel),1991,agosto de 2021 ,"R$ 59.141,00"
512014-4,T-112 H 320 4x2 2p (diesel),1985,junho de 2020 ,"R$ 42.193,00"
512014-4,T-112 H 320 4x2 2p (diesel),1985,junho de 2021 ,"R$ 41.933,00"
512028-4,T-112 HW 360 6x2 2p (diesel),1989,maio de 2020 ,"R$ 51.915,00"
512023-3,T-142 HW 450 4x2 2p (diesel),1990,julho de 2020 ,"R$ 56.192,00"
512023-3,T-142 HW 450 4x2 2p (diesel),1990,maio de 2020 ,"R$ 56.470,00"
512023-3,T-142 HW 450 4x2 2p (diesel),1990,outubro de 2020 ,"R$ 55.787,00"
512023-3,T-142 HW 450 4x2 2p (diesel),1990,fevereiro de 2020 ,"R$ 56.897,00"
513160-0,G-380 A 4x2 3-Eixos/ A 6x2 2p (diesel),2011,março de 2021 ,"R$ 199.995,00"
513217-7,G-400 A 4x2 2p (diesel) (E5),2018,julho de 2020 ,"R$ 291.954,00"
513217-7,G-400 A 4x2 2p (diesel) (E5),2018,fevereiro de 2021 ,"R$ 293.219,00"
513217-7,G-400 A 4x2 2p (diesel) (E5),2016,junho de 2021 ,"R$ 244.566,00"
513239-8,G-400 A 6x4 2p (diesel) (E5),2015,julho de 2020 ,"R$ 267.560,00"
513282-7,G-410 A 4x2 2p (diesel)(E5),32000,novembro de 2021 ,"R$ 638.500,00"
513235-5,G-400 B 6x4 2p (diesel) (E5),2018,janeiro de 2020 ,"R$ 351.252,00"
513282-7,G-410 A 4x2 2p (diesel)(E5),32000,julho de 2020 ,"R$ 460.860,00"
513282-7,G-410 A 4x2 2p (diesel)(E5),32000,dezembro de 2020 ,"R$ 496.363,00"
513235-5,G-400 B 6x4 2p (diesel) (E5),2017,fevereiro de 2020 ,"R$ 310.187,00"
513285-1,G-410 A 6x2 2p (diesel)(E5),32000,novembro de 2020 ,"R$ 551.401,00"
513282-7,G-410 A 4x2 2p (diesel)(E5),32000,junho de 2020 ,"R$ 460.181,00"
513282-7,G-410 A 4x2 2p (diesel)(E5),32000,setembro de 2020 ,"R$ 475.200,00"
513282-7,G-410 A 4x2 2p (diesel)(E5),32000,agosto de 2021 ,"R$ 568.965,00"
513282-7,G-410 A 4x2 2p (diesel)(E5),32000,outubro de 2020 ,"R$ 484.946,00"
513282-7,G-410 A 4x2 2p (diesel)(E5),2021,novembro de 2020 ,"R$ 407.844,00"
513160-0,G-380 A 4x2 3-Eixos/ A 6x2 2p (diesel),2009,novembro de 2020 ,"R$ 170.826,00"
513282-7,G-410 A 4x2 2p (diesel)(E5),2021,julho de 2021 ,"R$ 448.789,00"
513217-7,G-400 A 4x2 2p (diesel) (E5),2015,agosto de 2021 ,"R$ 247.881,00"
513217-7,G-400 A 4x2 2p (diesel) (E5),2015,outubro de 2021 ,"R$ 298.120,00"
513285-1,G-410 A 6x2 2p (diesel)(E5),32000,fevereiro de 2020 ,"R$ 476.556,00"
513313-0,G-410 B 6x4 2p (diesel)(E5),32000,julho de 2020 ,"R$ 533.153,00"
513239-8,G-400 A 6x4 2p (diesel) (E5),2014,abril de 2020 ,"R$ 255.671,00"
513160-0,G-380 A 4x2 3-Eixos/ A 6x2 2p (diesel),2008,maio de 2020 ,"R$ 157.939,00"
513309-2,G-360 B 8x2 2p (diesel)(E5),2019,novembro de 2021 ,"R$ 521.455,00"
513235-5,G-400 B 6x4 2p (diesel) (E5),2015,julho de 2021 ,"R$ 268.726,00"
513160-0,G-380 A 4x2 3-Eixos/ A 6x2 2p (diesel),2008,junho de 2020 ,"R$ 158.353,00"
513239-8,G-400 A 6x4 2p (diesel) (E5),2013,janeiro de 2021 ,"R$ 238.688,00"
513160-0,G-380 A 4x2 3-Eixos/ A 6x2 2p (diesel),2008,fevereiro de 2020 ,"R$ 158.730,00"
513217-7,G-400 A 4x2 2p (diesel) (E5),2014,abril de 2021 ,"R$ 210.429,00"
513217-7,G-400 A 4x2 2p (diesel) (E5),2014,novembro de 2021 ,"R$ 289.646,00"
513239-8,G-400 A 6x4 2p (diesel) (E5),2013,outubro de 2020 ,"R$ 240.296,00"
513239-8,G-400 A 6x4 2p (diesel) (E5),2012,setembro de 2020 ,"R$ 202.985,00"
513239-8,G-400 A 6x4 2p (diesel) (E5),2012,dezembro de 2020 ,"R$ 210.855,00"
513217-7,G-400 A 4x2 2p (diesel) (E5),2014,janeiro de 2021 ,"R$ 214.048,00"
513235-5,G-400 B 6x4 2p (diesel) (E5),2015,outubro de 2020 ,"R$ 271.496,00"
513239-8,G-400 A 6x4 2p (diesel) (E5),2012,agosto de 2020 ,"R$ 203.903,00"
513235-5,G-400 B 6x4 2p (diesel) (E5),2015,novembro de 2021 ,"R$ 324.211,00"
513239-8,G-400 A 6x4 2p (diesel) (E5),2013,fevereiro de 2020 ,"R$ 244.730,00"
513217-7,G-400 A 4x2 2p (diesel) (E5),2013,setembro de 2021 ,"R$ 250.254,00"
513217-7,G-400 A 4x2 2p (diesel) (E5),2013,dezembro de 2021 ,"R$ 289.017,00"
513313-0,G-410 B 6x4 2p (diesel)(E5),2021,março de 2021 ,"R$ 495.859,00"
513162-6,G-420 A 4x2 3-Eixos/ A 6x2 2p (diesel),2011,março de 2021 ,"R$ 206.138,00"
513217-7,G-400 A 4x2 2p (diesel) (E5),2013,março de 2021 ,"R$ 205.056,00"
513313-0,G-410 B 6x4 2p (diesel)(E5),2020,junho de 2020 ,"R$ 428.566,00"
513313-0,G-410 B 6x4 2p (diesel)(E5),2020,abril de 2021 ,"R$ 432.890,00"
513161-8,G-420 A 4x2 2p (diesel),2011,julho de 2020 ,"R$ 168.744,00"
513163-4,G-420 A 6x4 2p (diesel),2011,abril de 2021 ,"R$ 210.685,00"
513235-5,G-400 B 6x4 2p (diesel) (E5),2013,março de 2020 ,"R$ 255.119,00"
513235-5,G-400 B 6x4 2p (diesel) (E5),2013,dezembro de 2020 ,"R$ 246.694,00"
513163-4,G-420 A 6x4 2p (diesel),2011,abril de 2020 ,"R$ 198.997,00"
513162-6,G-420 A 4x2 3-Eixos/ A 6x2 2p (diesel),2011,outubro de 2020 ,"R$ 192.383,00"
513162-6,G-420 A 4x2 3-Eixos/ A 6x2 2p (diesel),2010,junho de 2021 ,"R$ 215.885,00"
513162-6,G-420 A 4x2 3-Eixos/ A 6x2 2p (diesel),2010,fevereiro de 2021 ,"R$ 195.513,00"
513250-9,G-360 A 4x2 (diesel)(E5),2015,dezembro de 2021 ,"R$ 311.060,00"
513163-4,G-420 A 6x4 2p (diesel),2010,setembro de 2021 ,"R$ 234.845,00"
513161-8,G-420 A 4x2 2p (diesel),2010,junho de 2020 ,"R$ 169.544,00"
513235-5,G-400 B 6x4 2p (diesel) (E5),2012,junho de 2021 ,"R$ 218.877,00"
513187-1,G-420 B 6x4 2p (diesel),2010,março de 2020 ,"R$ 198.005,00"
513161-8,G-420 A 4x2 2p (diesel),2009,abril de 2020 ,"R$ 176.641,00"
513161-8,G-420 A 4x2 2p (diesel),2009,maio de 2020 ,"R$ 172.915,00"
513164-2,G-440 A 4x2 2p (diesel),2010,maio de 2021 ,"R$ 206.188,00"
513162-6,G-420 A 4x2 3-Eixos/ A 6x2 2p (diesel),2009,julho de 2020 ,"R$ 175.501,00"
513163-4,G-420 A 6x4 2p (diesel),2010,agosto de 2020 ,"R$ 185.247,00"
513164-2,G-440 A 4x2 2p (diesel),2009,janeiro de 2021 ,"R$ 183.448,00"
513163-4,G-420 A 6x4 2p (diesel),2009,março de 2020 ,"R$ 182.403,00"
513257-6,G-440 A 4x2 2p (diesel)(E5),2015,agosto de 2021 ,"R$ 253.965,00"
513253-3,G-440 A 6x2 2p (diesel)(E5),2015,outubro de 2021 ,"R$ 334.475,00"
513165-0,G-440 A 4x2 3-Eixos/ A 6x2 2p (diesel),2010,agosto de 2020 ,"R$ 187.449,00"
513164-2,G-440 A 4x2 2p (diesel),2009,fevereiro de 2021 ,"R$ 186.959,00"
513164-2,G-440 A 4x2 2p (diesel),2009,julho de 2021 ,"R$ 213.950,00"
513250-9,G-360 A 4x2 (diesel)(E5),2012,setembro de 2021 ,"R$ 220.332,00"
513187-1,G-420 B 6x4 2p (diesel),2009,novembro de 2020 ,"R$ 182.172,00"
513302-5,G-450 A 4x2 2p (diesel)(E5),32000,janeiro de 2021 ,"R$ 518.944,00"
513253-3,G-440 A 6x2 2p (diesel)(E5),2014,março de 2020 ,"R$ 241.439,00"
513253-3,G-440 A 6x2 2p (diesel)(E5),2014,agosto de 2021 ,"R$ 301.544,00"
513240-1,G-440 A 6x4 2p (diesel) (E5),2017,janeiro de 2020 ,"R$ 289.834,00"
513240-1,G-440 A 6x4 2p (diesel) (E5),2017,dezembro de 2021 ,"R$ 388.414,00"
513236-3,G-440 B 6x4 2p (diesel) (E5),2017,julho de 2020 ,"R$ 301.522,00"
513237-1,G-440 B 8x4 2p (diesel) (E5),2018,maio de 2020 ,"R$ 428.972,00"
513257-6,G-440 A 4x2 2p (diesel)(E5),2013,abril de 2020 ,"R$ 202.297,00"
513163-4,G-420 A 6x4 2p (diesel),2008,maio de 2020 ,"R$ 176.112,00"
513164-2,G-440 A 4x2 2p (diesel),2008,novembro de 2020 ,"R$ 168.861,00"
513257-6,G-440 A 4x2 2p (diesel)(E5),2013,setembro de 2021 ,"R$ 250.366,00"
